order_id,user_id,age,gender,city,product_id,category,price_x,quantity,total_amount,timestamp
7372,982,64,Male,Hyderabad,122,Beauty,2305,3,6915,2023-05-15
7373,659,62,Male,Hyderabad,60,Electronics,15852,2,31704,2023-11-30
7374,890,60,Male,Chennai,163,Electronics,11616,3,34848,2023-03-12
7375,214,36,Male,Hyderabad,3,Home,9835,2,19670,2023-11-28
7376,349,38,Female,Bangalore,247,Beauty,1874,1,1874,2023-02-04
7377,535,42,Male,Chennai,105,Sports,10871,3,32613,2024-10-10
7378,649,20,Male,Mumbai,218,Fashion,2199,1,2199,2024-07-22
7379,756,26,Male,Delhi,94,Fashion,3457,1,3457,2024-11-29
7380,103,28,Female,Chennai,146,Sports,11003,1,11003,2023-11-07
7381,292,35,Male,Chennai,267,Beauty,1054,3,3162,2024-06-21
7382,632,61,Male,Hyderabad,197,Fashion,4011,2,8022,2024-01-31
7383,601,26,Female,Delhi,252,Electronics,13076,3,39228,2023-05-28
7384,512,46,Male,Mumbai,114,Electronics,31432,1,31432,2024-03-09
7385,460,45,Male,Delhi,226,Beauty,2021,2,4042,2023-10-27
7386,659,62,Male,Hyderabad,212,Fashion,3857,1,3857,2023-06-03
7387,765,51,Female,Hyderabad,4,Fashion,5298,2,10596,2023-05-13
7388,376,56,Female,Chennai,264,Electronics,29295,3,87885,2024-12-21
7389,172,61,Female,Chennai,189,Electronics,25650,2,51300,2023-10-22
7390,215,19,Male,Mumbai,36,Electronics,12418,3,37254,2024-06-22
7391,224,55,Male,Chennai,89,Home,11807,1,11807,2024-12-25
7392,557,58,Male,Chennai,55,Fashion,7645,2,15290,2023-05-17
7393,195,32,Female,Hyderabad,33,Fashion,7670,1,7670,2023-05-10
7394,205,34,Male,Hyderabad,74,Fashion,4572,2,9144,2024-10-22
7395,8,36,Male,Delhi,157,Beauty,4763,3,14289,2024-10-01
7396,95,42,Female,Hyderabad,31,Home,14689,2,29378,2024-01-22
7397,757,63,Female,Delhi,5,Fashion,462,2,924,2023-04-03
7398,533,46,Male,Hyderabad,126,Sports,2713,3,8139,2024-03-01
7399,269,54,Female,Chennai,251,Sports,9722,3,29166,2023-06-13
7400,209,40,Male,Chennai,284,Beauty,659,3,1977,2024-04-19
7401,354,35,Female,Chennai,13,Electronics,10333,2,20666,2024-06-29
7402,170,45,Female,Chennai,242,Fashion,1398,1,1398,2024-02-18
7403,532,28,Female,Mumbai,45,Beauty,4460,2,8920,2024-11-12
7404,467,33,Female,Delhi,91,Fashion,4830,2,9660,2023-07-05
7405,922,51,Male,Bangalore,180,Fashion,6809,1,6809,2024-05-06
7406,476,40,Female,Delhi,165,Sports,882,3,2646,2023-09-24
7407,765,51,Female,Hyderabad,186,Beauty,4158,2,8316,2024-07-29
7408,643,37,Male,Delhi,137,Fashion,5597,1,5597,2024-05-10
7409,139,56,Male,Hyderabad,195,Sports,2129,3,6387,2023-06-08
7410,884,31,Female,Chennai,293,Sports,3054,3,9162,2023-02-03
7411,334,61,Female,Bangalore,73,Sports,12461,2,24922,2024-09-25
7412,93,62,Male,Mumbai,262,Fashion,2801,3,8403,2024-11-16
7413,760,30,Female,Hyderabad,233,Home,14128,3,42384,2024-01-27
7414,922,51,Male,Bangalore,284,Beauty,659,1,659,2023-09-04
7415,748,54,Male,Hyderabad,53,Home,6988,1,6988,2024-02-06
7416,55,25,Female,Hyderabad,282,Electronics,8679,3,26037,2023-07-06
7417,736,52,Male,Hyderabad,226,Beauty,2021,1,2021,2023-05-04
7418,661,38,Female,Hyderabad,241,Beauty,5633,3,16899,2023-06-29
7419,65,59,Male,Hyderabad,235,Fashion,1998,2,3996,2024-12-04
7420,221,21,Female,Mumbai,102,Sports,2454,1,2454,2024-03-29
7421,807,21,Female,Hyderabad,112,Sports,6374,3,19122,2024-08-01
7422,672,58,Female,Chennai,299,Fashion,4896,3,14688,2023-07-10
7423,980,37,Female,Mumbai,15,Fashion,504,1,504,2023-11-30
7424,187,25,Female,Mumbai,89,Home,11807,1,11807,2023-06-08
7425,591,48,Female,Delhi,291,Fashion,7718,2,15436,2024-09-21
7426,220,49,Male,Hyderabad,211,Beauty,1595,3,4785,2023-06-25
7427,979,50,Female,Chennai,52,Sports,10723,2,21446,2024-03-13
7428,819,60,Female,Mumbai,168,Beauty,4335,2,8670,2024-11-04
7429,875,31,Male,Hyderabad,300,Sports,9631,2,19262,2023-03-19
7430,656,61,Male,Bangalore,156,Home,7371,1,7371,2023-08-30
7431,567,58,Male,Bangalore,282,Electronics,8679,2,17358,2023-05-28
7432,243,36,Female,Bangalore,86,Electronics,46636,1,46636,2023-11-29
7433,669,37,Male,Hyderabad,187,Sports,7783,1,7783,2024-12-20
7434,988,28,Female,Bangalore,126,Sports,2713,2,5426,2024-08-14
7435,877,45,Male,Mumbai,277,Sports,6970,2,13940,2023-07-28
7436,328,50,Male,Bangalore,285,Sports,992,3,2976,2023-11-12
7437,274,36,Male,Bangalore,214,Fashion,6654,2,13308,2023-05-06
7438,501,50,Female,Bangalore,238,Sports,12928,3,38784,2024-05-19
7439,225,41,Male,Bangalore,83,Home,12180,2,24360,2024-02-07
7440,297,33,Female,Mumbai,127,Home,6279,2,12558,2023-01-21
7441,585,33,Female,Mumbai,171,Fashion,2567,2,5134,2023-09-25
7442,887,64,Male,Delhi,130,Electronics,43451,2,86902,2024-08-14
7443,831,21,Male,Hyderabad,256,Beauty,1289,3,3867,2024-09-17
7444,733,50,Male,Mumbai,60,Electronics,15852,3,47556,2023-07-04
7445,915,58,Female,Hyderabad,229,Electronics,36616,2,73232,2024-09-10
7446,845,39,Male,Chennai,299,Fashion,4896,2,9792,2024-03-25
7447,3,32,Female,Mumbai,96,Beauty,543,3,1629,2024-08-07
7448,179,50,Female,Bangalore,226,Beauty,2021,1,2021,2023-03-13
7449,166,59,Female,Hyderabad,29,Fashion,3441,1,3441,2023-12-06
7450,253,18,Male,Bangalore,240,Fashion,4733,1,4733,2024-06-23
7451,933,51,Male,Bangalore,255,Fashion,6349,3,19047,2023-04-26
7452,220,49,Male,Hyderabad,252,Electronics,13076,3,39228,2024-12-25
7453,917,35,Male,Mumbai,168,Beauty,4335,1,4335,2023-05-22
7454,594,40,Male,Hyderabad,286,Sports,12730,1,12730,2024-06-15
7455,249,57,Male,Chennai,67,Fashion,872,2,1744,2023-06-02
7456,29,42,Male,Bangalore,51,Home,8962,3,26886,2023-05-18
7457,813,41,Female,Chennai,187,Sports,7783,3,23349,2024-02-11
7458,747,40,Female,Chennai,28,Electronics,32762,1,32762,2024-07-15
7459,193,61,Female,Mumbai,89,Home,11807,1,11807,2023-02-08
7460,905,43,Female,Bangalore,23,Beauty,5760,3,17280,2023-09-29
7461,780,64,Male,Mumbai,284,Beauty,659,2,1318,2024-05-15
7462,622,39,Female,Chennai,239,Beauty,5238,1,5238,2024-06-15
7463,516,63,Male,Delhi,260,Beauty,355,3,1065,2024-08-05
7464,449,22,Female,Mumbai,179,Beauty,3213,3,9639,2024-12-01
7465,216,61,Male,Bangalore,191,Fashion,2210,2,4420,2024-11-14
7466,527,51,Female,Bangalore,183,Home,11288,2,22576,2023-07-09
7467,243,36,Female,Bangalore,274,Home,6325,1,6325,2024-02-08
7468,947,41,Female,Hyderabad,32,Home,1071,1,1071,2023-02-11
7469,207,19,Female,Chennai,9,Electronics,17515,1,17515,2023-10-12
7470,310,50,Male,Mumbai,121,Electronics,28124,3,84372,2024-02-02
7471,661,38,Female,Hyderabad,42,Sports,13783,1,13783,2024-08-09
7472,876,43,Male,Hyderabad,294,Electronics,18261,3,54783,2023-11-25
7473,113,45,Male,Bangalore,236,Fashion,2015,1,2015,2023-03-10
7474,356,59,Male,Hyderabad,84,Electronics,18421,2,36842,2023-08-04
7475,893,35,Male,Chennai,293,Sports,3054,2,6108,2023-04-06
7476,24,38,Female,Chennai,77,Fashion,1817,3,5451,2024-10-20
7477,592,22,Female,Mumbai,86,Electronics,46636,2,93272,2024-08-23
7478,768,25,Female,Hyderabad,179,Beauty,3213,3,9639,2024-11-10
7479,25,50,Female,Chennai,48,Beauty,3870,3,11610,2023-11-07
7480,204,54,Male,Mumbai,245,Fashion,3547,2,7094,2023-10-11
7481,670,35,Female,Hyderabad,262,Fashion,2801,3,8403,2023-07-17
7482,59,34,Male,Delhi,101,Fashion,2027,2,4054,2023-01-06
7483,591,48,Female,Delhi,213,Sports,1245,1,1245,2024-04-26
7484,85,64,Female,Delhi,108,Beauty,1377,1,1377,2024-12-04
7485,608,30,Female,Bangalore,256,Beauty,1289,2,2578,2023-04-06
7486,624,24,Female,Hyderabad,59,Home,7033,2,14066,2023-05-29
7487,408,60,Male,Delhi,25,Beauty,889,2,1778,2024-10-10
7488,155,62,Male,Chennai,78,Beauty,4493,2,8986,2023-04-29
7489,213,18,Female,Bangalore,81,Sports,15777,1,15777,2023-05-01
7490,888,40,Female,Delhi,236,Fashion,2015,3,6045,2024-02-24
7491,478,22,Male,Bangalore,72,Electronics,47260,3,141780,2023-02-24
7492,118,51,Female,Bangalore,46,Sports,19345,1,19345,2023-04-29
7493,116,25,Male,Delhi,196,Sports,9038,3,27114,2024-02-17
7494,108,50,Male,Mumbai,67,Fashion,872,1,872,2023-07-05
7495,43,35,Male,Hyderabad,62,Electronics,33865,3,101595,2024-09-24
7496,739,23,Male,Delhi,17,Sports,9632,2,19264,2024-04-02
7497,140,44,Male,Chennai,176,Home,14603,2,29206,2024-11-08
7498,761,21,Male,Chennai,271,Beauty,641,2,1282,2024-03-24
7499,955,48,Female,Hyderabad,128,Sports,14165,1,14165,2023-07-22
7500,948,26,Male,Delhi,110,Fashion,6297,1,6297,2023-02-07
7501,301,21,Male,Chennai,293,Sports,3054,3,9162,2023-07-17
7502,442,49,Male,Bangalore,195,Sports,2129,3,6387,2023-12-12
7503,214,36,Male,Hyderabad,275,Fashion,6586,3,19758,2023-01-14
7504,677,20,Female,Hyderabad,92,Sports,13524,1,13524,2024-04-11
7505,667,52,Male,Chennai,155,Sports,15489,3,46467,2024-06-17
7506,107,52,Female,Mumbai,77,Fashion,1817,2,3634,2023-10-16
7507,181,44,Female,Bangalore,52,Sports,10723,3,32169,2023-04-03
7508,292,35,Male,Chennai,12,Electronics,35282,2,70564,2024-07-25
7509,700,44,Male,Bangalore,203,Fashion,2239,1,2239,2024-10-02
7510,538,27,Male,Mumbai,72,Electronics,47260,2,94520,2023-12-12
7511,881,19,Male,Bangalore,5,Fashion,462,2,924,2024-08-13
7512,681,29,Female,Mumbai,168,Beauty,4335,2,8670,2023-05-18
7513,154,56,Male,Delhi,147,Sports,7839,1,7839,2024-01-20
7514,132,64,Male,Delhi,9,Electronics,17515,1,17515,2024-08-28
7515,199,58,Male,Chennai,188,Beauty,5448,1,5448,2023-12-25
7516,739,23,Male,Delhi,195,Sports,2129,1,2129,2023-03-09
7517,830,57,Male,Bangalore,1,Electronics,27537,3,82611,2023-08-08
7518,733,50,Male,Mumbai,292,Electronics,23246,1,23246,2024-09-02
7519,354,35,Female,Chennai,66,Home,10279,2,20558,2024-12-12
7520,598,35,Male,Mumbai,255,Fashion,6349,1,6349,2023-01-18
7521,795,32,Male,Mumbai,50,Sports,18922,3,56766,2023-08-23
7522,993,50,Male,Hyderabad,233,Home,14128,3,42384,2023-05-02
7523,146,30,Male,Hyderabad,142,Fashion,6711,3,20133,2023-07-15
7524,435,40,Female,Mumbai,184,Beauty,5843,2,11686,2024-07-16
7525,335,45,Female,Delhi,277,Sports,6970,1,6970,2024-01-11
7526,397,51,Female,Delhi,158,Electronics,20409,1,20409,2023-05-14
7527,218,49,Female,Bangalore,14,Electronics,8396,1,8396,2023-09-23
7528,965,55,Male,Delhi,39,Electronics,12429,2,24858,2023-06-09
7529,27,39,Female,Hyderabad,73,Sports,12461,2,24922,2024-05-08
7530,953,53,Female,Chennai,28,Electronics,32762,3,98286,2024-03-08
7531,127,44,Female,Delhi,186,Beauty,4158,3,12474,2024-09-20
7532,166,59,Female,Hyderabad,246,Electronics,42355,1,42355,2023-08-25
7533,571,24,Female,Bangalore,254,Fashion,6715,2,13430,2023-10-12
7534,62,21,Female,Bangalore,86,Electronics,46636,2,93272,2024-09-05
7535,635,27,Female,Hyderabad,32,Home,1071,1,1071,2024-03-29
7536,737,18,Female,Chennai,44,Electronics,5932,1,5932,2024-03-17
7537,437,29,Male,Chennai,12,Electronics,35282,3,105846,2024-02-27
7538,234,23,Male,Mumbai,67,Fashion,872,3,2616,2023-05-10
7539,881,19,Male,Bangalore,145,Home,5816,3,17448,2024-06-27
7540,666,53,Male,Hyderabad,55,Fashion,7645,1,7645,2023-12-17
7541,328,50,Male,Bangalore,134,Electronics,21753,1,21753,2023-06-12
7542,848,18,Male,Delhi,4,Fashion,5298,3,15894,2023-08-16
7543,719,62,Male,Mumbai,147,Sports,7839,3,23517,2023-02-03
7544,256,42,Male,Hyderabad,31,Home,14689,2,29378,2023-05-08
7545,18,19,Male,Delhi,186,Beauty,4158,2,8316,2024-02-20
7546,980,37,Female,Mumbai,255,Fashion,6349,3,19047,2024-07-31
7547,937,50,Female,Delhi,232,Beauty,389,3,1167,2024-01-13
7548,434,43,Male,Chennai,158,Electronics,20409,2,40818,2024-09-29
7549,67,46,Female,Bangalore,190,Fashion,7576,3,22728,2024-03-29
7550,605,55,Male,Mumbai,179,Beauty,3213,2,6426,2024-01-16
7551,292,35,Male,Chennai,218,Fashion,2199,2,4398,2023-06-26
7552,969,25,Female,Delhi,127,Home,6279,2,12558,2023-09-15
7553,492,19,Male,Delhi,55,Fashion,7645,1,7645,2023-05-21
7554,857,62,Male,Hyderabad,129,Electronics,20854,1,20854,2024-04-17
7555,445,62,Male,Bangalore,2,Electronics,10057,3,30171,2023-04-24
7556,46,31,Female,Bangalore,285,Sports,992,2,1984,2023-03-02
7557,788,56,Male,Mumbai,61,Fashion,6770,1,6770,2024-06-10
7558,126,39,Female,Delhi,20,Sports,3243,3,9729,2023-08-01
7559,28,61,Male,Delhi,212,Fashion,3857,3,11571,2024-07-21
7560,236,46,Female,Bangalore,52,Sports,10723,3,32169,2024-04-05
7561,409,54,Male,Chennai,142,Fashion,6711,3,20133,2023-04-03
7562,501,50,Female,Bangalore,83,Home,12180,3,36540,2024-03-09
7563,529,24,Male,Mumbai,22,Sports,17858,2,35716,2024-07-11
7564,14,57,Female,Hyderabad,265,Beauty,5263,3,15789,2023-04-10
7565,832,42,Female,Chennai,188,Beauty,5448,2,10896,2024-04-03
7566,110,59,Male,Mumbai,76,Fashion,5361,1,5361,2024-08-29
7567,32,45,Male,Delhi,56,Electronics,29800,3,89400,2023-12-17
7568,722,18,Male,Chennai,32,Home,1071,1,1071,2024-04-19
7569,87,43,Male,Bangalore,101,Fashion,2027,2,4054,2024-06-04
7570,44,21,Male,Delhi,210,Home,664,2,1328,2024-04-08
7571,105,25,Male,Mumbai,127,Home,6279,1,6279,2023-02-25
7572,474,47,Female,Delhi,118,Fashion,7047,3,21141,2023-12-07
7573,82,33,Female,Hyderabad,25,Beauty,889,3,2667,2023-10-22
7574,370,43,Female,Delhi,272,Fashion,6340,1,6340,2023-10-10
7575,504,29,Female,Bangalore,154,Electronics,14021,1,14021,2023-07-24
7576,821,28,Female,Hyderabad,206,Home,626,1,626,2023-06-29
7577,117,29,Female,Delhi,101,Fashion,2027,3,6081,2023-01-26
7578,18,19,Male,Delhi,290,Electronics,21625,3,64875,2024-03-21
7579,187,25,Female,Mumbai,179,Beauty,3213,3,9639,2024-06-28
7580,881,19,Male,Bangalore,271,Beauty,641,1,641,2024-11-23
7581,364,39,Female,Mumbai,229,Electronics,36616,3,109848,2024-03-12
7582,721,50,Female,Mumbai,220,Beauty,2972,2,5944,2024-09-02
7583,260,59,Male,Mumbai,255,Fashion,6349,1,6349,2023-01-31
7584,210,54,Female,Bangalore,62,Electronics,33865,3,101595,2024-07-28
7585,6,38,Male,Hyderabad,171,Fashion,2567,1,2567,2023-07-23
7586,688,41,Male,Bangalore,103,Sports,11400,2,22800,2024-09-13
7587,413,61,Male,Hyderabad,81,Sports,15777,2,31554,2024-03-26
7588,945,47,Female,Bangalore,131,Sports,18561,1,18561,2024-03-23
7589,911,42,Female,Delhi,202,Electronics,37132,1,37132,2024-03-23
7590,843,45,Female,Chennai,77,Fashion,1817,2,3634,2023-03-22
7591,362,49,Female,Delhi,300,Sports,9631,1,9631,2023-03-07
7592,538,27,Male,Mumbai,124,Sports,7793,2,15586,2023-05-22
7593,717,27,Male,Hyderabad,244,Beauty,2526,2,5052,2023-01-20
7594,33,33,Male,Bangalore,30,Beauty,1622,3,4866,2023-09-30
7595,413,61,Male,Hyderabad,213,Sports,1245,1,1245,2024-03-11
7596,103,28,Female,Chennai,160,Home,3222,1,3222,2023-12-05
7597,642,45,Female,Chennai,13,Electronics,10333,3,30999,2023-03-11
7598,815,51,Male,Delhi,60,Electronics,15852,2,31704,2023-02-21
7599,458,46,Female,Bangalore,249,Electronics,41218,1,41218,2024-11-13
7600,479,53,Female,Chennai,64,Home,2736,3,8208,2023-09-16
7601,39,24,Female,Bangalore,11,Beauty,3671,3,11013,2024-11-01
7602,269,54,Female,Chennai,300,Sports,9631,1,9631,2023-08-30
7603,557,58,Male,Chennai,283,Sports,16613,3,49839,2023-03-11
7604,841,22,Male,Delhi,289,Sports,11049,2,22098,2024-12-17
7605,879,31,Female,Mumbai,139,Electronics,33158,3,99474,2024-08-10
7606,4,60,Female,Mumbai,162,Fashion,6830,2,13660,2023-09-13
7607,684,33,Male,Chennai,34,Fashion,1471,2,2942,2023-11-21
7608,804,34,Female,Bangalore,89,Home,11807,1,11807,2023-02-13
7609,262,24,Male,Bangalore,257,Beauty,4778,3,14334,2023-02-08
7610,828,25,Male,Delhi,153,Sports,5823,2,11646,2024-10-24
7611,851,29,Female,Hyderabad,255,Fashion,6349,2,12698,2024-02-09
7612,803,59,Female,Mumbai,271,Beauty,641,3,1923,2024-05-19
7613,655,23,Female,Chennai,115,Electronics,31298,2,62596,2024-10-25
7614,67,46,Female,Bangalore,102,Sports,2454,3,7362,2024-04-19
7615,605,55,Male,Mumbai,225,Home,13163,1,13163,2024-12-02
7616,124,61,Female,Hyderabad,213,Sports,1245,2,2490,2024-01-27
7617,618,36,Female,Bangalore,285,Sports,992,2,1984,2023-10-27
7618,105,25,Male,Mumbai,211,Beauty,1595,3,4785,2024-01-27
7619,979,50,Female,Chennai,51,Home,8962,3,26886,2023-06-02
7620,222,28,Male,Delhi,249,Electronics,41218,3,123654,2023-10-21
7621,976,21,Female,Chennai,26,Sports,4600,3,13800,2024-05-11
7622,492,19,Male,Delhi,293,Sports,3054,2,6108,2023-09-30
7623,255,45,Female,Hyderabad,120,Sports,16882,1,16882,2023-06-28
7624,781,40,Female,Delhi,166,Electronics,14437,1,14437,2024-03-23
7625,188,44,Male,Mumbai,108,Beauty,1377,1,1377,2024-12-06
7626,991,60,Male,Hyderabad,264,Electronics,29295,1,29295,2024-11-16
7627,606,24,Female,Bangalore,149,Fashion,5300,3,15900,2024-08-19
7628,583,53,Male,Chennai,59,Home,7033,2,14066,2024-09-17
7629,457,39,Male,Mumbai,8,Sports,9061,2,18122,2023-03-10
7630,729,42,Female,Mumbai,136,Beauty,2626,2,5252,2023-06-19
7631,905,43,Female,Bangalore,221,Fashion,5645,3,16935,2024-11-07
7632,143,32,Female,Delhi,14,Electronics,8396,2,16792,2023-08-08
7633,479,53,Female,Chennai,27,Home,14698,3,44094,2024-06-11
7634,472,53,Male,Bangalore,277,Sports,6970,2,13940,2023-06-25
7635,109,22,Female,Mumbai,46,Sports,19345,1,19345,2024-02-25
7636,57,52,Female,Hyderabad,82,Fashion,5248,3,15744,2024-11-07
7637,682,27,Female,Delhi,15,Fashion,504,2,1008,2024-10-07
7638,823,40,Male,Mumbai,133,Home,2674,1,2674,2023-04-08
7639,871,52,Female,Mumbai,280,Home,1348,1,1348,2023-03-27
7640,241,43,Female,Hyderabad,190,Fashion,7576,1,7576,2024-12-01
7641,719,62,Male,Mumbai,293,Sports,3054,3,9162,2024-06-09
7642,610,59,Male,Bangalore,259,Fashion,2595,3,7785,2024-08-21
7643,460,45,Male,Delhi,76,Fashion,5361,2,10722,2023-04-25
7644,86,41,Female,Bangalore,228,Beauty,4279,1,4279,2023-01-23
7645,749,54,Male,Bangalore,276,Electronics,37896,2,75792,2024-05-30
7646,641,30,Female,Delhi,149,Fashion,5300,2,10600,2024-11-08
7647,521,43,Male,Chennai,16,Fashion,881,1,881,2023-03-14
7648,994,23,Male,Bangalore,280,Home,1348,2,2696,2024-02-13
7649,916,62,Male,Mumbai,134,Electronics,21753,3,65259,2023-11-08
7650,548,41,Male,Chennai,71,Home,2490,2,4980,2023-06-14
7651,777,47,Female,Bangalore,62,Electronics,33865,1,33865,2024-04-07
7652,970,43,Male,Mumbai,183,Home,11288,3,33864,2024-06-18
7653,526,43,Female,Mumbai,120,Sports,16882,3,50646,2024-08-07
7654,451,46,Male,Chennai,260,Beauty,355,2,710,2024-01-18
7655,449,22,Female,Mumbai,6,Fashion,2274,2,4548,2024-07-06
7656,177,42,Male,Hyderabad,32,Home,1071,3,3213,2023-01-27
7657,266,18,Male,Chennai,277,Sports,6970,2,13940,2023-02-17
7658,429,34,Female,Hyderabad,243,Home,7496,1,7496,2023-11-24
7659,485,18,Female,Chennai,48,Beauty,3870,2,7740,2023-07-04
7660,863,64,Female,Mumbai,97,Beauty,5613,2,11226,2024-01-25
7661,577,33,Male,Mumbai,44,Electronics,5932,3,17796,2023-11-03
7662,610,59,Male,Bangalore,207,Electronics,15536,2,31072,2023-04-04
7663,783,54,Male,Hyderabad,44,Electronics,5932,2,11864,2023-06-11
7664,524,43,Female,Mumbai,256,Beauty,1289,2,2578,2024-11-21
7665,837,46,Female,Chennai,139,Electronics,33158,1,33158,2023-06-19
7666,615,46,Male,Delhi,217,Beauty,5683,2,11366,2024-07-27
7667,926,61,Female,Mumbai,259,Fashion,2595,1,2595,2023-06-04
7668,475,54,Female,Hyderabad,201,Electronics,27319,1,27319,2024-08-15
7669,966,19,Female,Chennai,245,Fashion,3547,1,3547,2024-11-11
7670,651,45,Male,Bangalore,26,Sports,4600,1,4600,2023-10-01
7671,45,42,Female,Hyderabad,182,Fashion,2891,3,8673,2023-08-23
7672,731,44,Female,Chennai,61,Fashion,6770,1,6770,2023-09-22
7673,927,36,Female,Chennai,46,Sports,19345,2,38690,2024-08-17
7674,434,43,Male,Chennai,58,Fashion,1194,1,1194,2023-12-30
7675,438,18,Female,Chennai,23,Beauty,5760,2,11520,2024-05-21
7676,922,51,Male,Bangalore,283,Sports,16613,1,16613,2024-10-19
7677,255,45,Female,Hyderabad,91,Fashion,4830,3,14490,2024-05-14
7678,291,46,Male,Hyderabad,284,Beauty,659,1,659,2024-07-25
7679,230,28,Male,Mumbai,171,Fashion,2567,1,2567,2024-01-22
7680,363,64,Male,Hyderabad,55,Fashion,7645,3,22935,2024-04-16
7681,595,46,Female,Bangalore,204,Electronics,24717,1,24717,2023-07-06
7682,300,50,Male,Chennai,24,Fashion,6639,2,13278,2024-09-11
7683,949,20,Female,Hyderabad,216,Sports,19974,1,19974,2024-12-19
7684,656,61,Male,Bangalore,145,Home,5816,1,5816,2024-09-16
7685,386,62,Female,Mumbai,197,Fashion,4011,1,4011,2024-07-13
7686,255,45,Female,Hyderabad,136,Beauty,2626,3,7878,2024-09-18
7687,440,64,Male,Bangalore,14,Electronics,8396,1,8396,2023-09-30
7688,464,63,Female,Mumbai,262,Fashion,2801,1,2801,2023-11-16
7689,156,32,Female,Bangalore,34,Fashion,1471,2,2942,2024-03-30
7690,12,41,Male,Chennai,79,Beauty,2857,1,2857,2024-07-28
7691,347,52,Male,Delhi,53,Home,6988,1,6988,2024-01-31
7692,146,30,Male,Hyderabad,82,Fashion,5248,1,5248,2023-12-31
7693,594,40,Male,Hyderabad,125,Beauty,5176,1,5176,2024-10-07
7694,417,23,Female,Chennai,141,Sports,3151,2,6302,2024-07-09
7695,560,37,Male,Mumbai,65,Beauty,4888,2,9776,2023-01-01
7696,515,48,Male,Hyderabad,294,Electronics,18261,3,54783,2023-08-16
7697,273,52,Male,Bangalore,274,Home,6325,1,6325,2024-02-14
7698,546,56,Male,Hyderabad,257,Beauty,4778,3,14334,2023-08-22
7699,629,23,Male,Hyderabad,22,Sports,17858,3,53574,2024-03-22
7700,141,26,Male,Bangalore,133,Home,2674,1,2674,2024-02-09
7701,492,19,Male,Delhi,78,Beauty,4493,2,8986,2024-06-23
7702,456,54,Male,Hyderabad,295,Fashion,7331,2,14662,2023-03-11
7703,436,26,Female,Delhi,12,Electronics,35282,1,35282,2024-09-30
7704,854,51,Male,Mumbai,33,Fashion,7670,1,7670,2023-04-02
7705,308,20,Male,Mumbai,38,Beauty,1649,2,3298,2023-08-08
7706,850,58,Female,Chennai,58,Fashion,1194,1,1194,2024-08-23
7707,918,64,Female,Delhi,128,Sports,14165,1,14165,2024-01-02
7708,678,33,Male,Chennai,84,Electronics,18421,1,18421,2023-07-29
7709,732,30,Male,Bangalore,209,Fashion,7944,2,15888,2023-04-21
7710,239,53,Male,Hyderabad,110,Fashion,6297,3,18891,2024-05-01
7711,737,18,Female,Chennai,209,Fashion,7944,3,23832,2023-01-01
7712,350,49,Male,Chennai,96,Beauty,543,1,543,2023-09-12
7713,45,42,Female,Hyderabad,131,Sports,18561,2,37122,2023-11-25
7714,570,26,Female,Delhi,262,Fashion,2801,1,2801,2023-04-07
7715,411,25,Female,Delhi,171,Fashion,2567,2,5134,2024-12-18
7716,23,19,Female,Chennai,85,Fashion,6465,1,6465,2024-01-04
7717,929,58,Female,Delhi,143,Sports,16991,2,33982,2023-11-06
7718,508,57,Male,Hyderabad,75,Sports,2233,2,4466,2023-09-26
7719,128,52,Male,Hyderabad,50,Sports,18922,3,56766,2024-03-15
7720,326,45,Male,Bangalore,17,Sports,9632,1,9632,2023-07-17
7721,714,64,Female,Delhi,149,Fashion,5300,3,15900,2023-10-08
7722,29,42,Male,Bangalore,291,Fashion,7718,3,23154,2024-03-02
7723,412,61,Female,Mumbai,33,Fashion,7670,2,15340,2024-04-26
7724,774,18,Male,Mumbai,248,Sports,11701,1,11701,2023-03-08
7725,791,55,Male,Chennai,265,Beauty,5263,2,10526,2023-05-10
7726,717,27,Male,Hyderabad,133,Home,2674,2,5348,2024-08-31
7727,552,29,Female,Bangalore,294,Electronics,18261,2,36522,2024-07-13
7728,646,58,Male,Bangalore,22,Sports,17858,1,17858,2024-07-13
7729,555,42,Male,Mumbai,2,Electronics,10057,1,10057,2024-02-15
7730,473,50,Male,Chennai,283,Sports,16613,2,33226,2023-05-29
7731,100,61,Male,Bangalore,140,Home,7252,1,7252,2023-03-23
7732,454,43,Female,Delhi,139,Electronics,33158,2,66316,2024-02-28
7733,530,21,Female,Hyderabad,54,Sports,6904,1,6904,2023-08-20
7734,860,43,Male,Bangalore,168,Beauty,4335,1,4335,2024-09-29
7735,190,54,Male,Mumbai,202,Electronics,37132,3,111396,2024-10-03
7736,386,62,Female,Mumbai,136,Beauty,2626,2,5252,2024-07-13
7737,433,54,Female,Hyderabad,276,Electronics,37896,3,113688,2024-09-24
7738,825,48,Male,Chennai,128,Sports,14165,3,42495,2024-12-16
7739,999,61,Male,Hyderabad,298,Sports,3259,2,6518,2024-02-10
7740,714,64,Female,Delhi,282,Electronics,8679,2,17358,2024-03-26
7741,320,44,Male,Chennai,260,Beauty,355,1,355,2024-01-26
7742,581,42,Male,Delhi,160,Home,3222,2,6444,2024-12-06
7743,914,20,Male,Hyderabad,47,Electronics,28728,3,86184,2023-12-02
7744,349,38,Female,Bangalore,134,Electronics,21753,3,65259,2023-11-18
7745,823,40,Male,Mumbai,26,Sports,4600,2,9200,2023-04-24
